director	title	release_date	rating	reviews	time_mins	is_film
Michael Curtiz	Glad Rag Doll	12 May 1930Portugal	6.3	7	70	FALSE
Michael Curtiz	Noah's Ark	21 November 1929Denmark	6.7	369	135	TRUE
Michael Curtiz	Tenderloin	14 March 1928	6.3	13	85	TRUE
Michael Curtiz	Good Time Charley	5 November 1927	6.6	16	70	FALSE
Michael Curtiz	The Desired Woman	27 August 1927	NA	NA	70	FALSE
Michael Curtiz	A Million Bid	28 May 1927	5.9	10	70	FALSE
Michael Curtiz	The Third Degree	1 December 1926	6.5	13	80	TRUE
Michael Curtiz	The Golden Butterfly	31 July 1926Denmark	5.3	13	0	FALSE
Michael Curtiz	Fiaker Nr. 13	6 March 1926Austria	6.3	27	78	FALSE
Michael Curtiz	Das Spielzeug von Paris	16 October 1925France	6.1	36	0	FALSE
Michael Curtiz	Ein Spiel ums Leben	NA	NA	NA	0	FALSE
Michael Curtiz	General Babka	NA	NA	NA	0	FALSE
Michael Curtiz	Die Sklavenkönigin	24 October 1924Austria	5.9	40	70	FALSE
Michael Curtiz	Harun al Raschid	21 March 1924Austria	NA	NA	0	FALSE
Michael Curtiz	Nameless	28 December 1923Austria	5.3	7	0	FALSE
Michael Curtiz	Die Lawine	16 October 1923Austria	5.7	37	71	FALSE
Michael Curtiz	Der junge Medardus	5 October 1923Austria	4.9	32	0	FALSE
Michael Curtiz	Sodom und Gomorrha	26 March 1923	6.3	97	150	TRUE
Michael Curtiz	Labyrinth des Grauens	11 November 1921Austria	5.5	26	0	FALSE
Michael Curtiz	Mrs. Dane's Confession	7 October 1921Austria	6.6	5	50	FALSE
Michael Curtiz	Good and Evil	4 February 1921Austria	6.8	5	0	FALSE
Michael Curtiz	Mrs. Tutti Frutti	14 January 1921Austria	6.2	5	0	FALSE
Michael Curtiz	Die Gottesgeisel	10 September 1920Austria	5.6	9	0	FALSE
Michael Curtiz	Der Stern von Damaskus	3 September 1920Austria	NA	NA	0	FALSE
Michael Curtiz	Boccaccio	30 January 1920Austria	7.4	5	0	FALSE
Michael Curtiz	Liliom	NA	7	12	0	FALSE
Michael Curtiz	Die Dame mit dem schwarzen Handschuh	21 November 1919Austria	NA	NA	0	FALSE
Michael Curtiz	Jön az öcsém	3 April 1919Hungary	5.3	42	8	FALSE
Michael Curtiz	A csúnya fiú	NA	NA	NA	0	FALSE
Michael Curtiz	Alraune	NA	6	20	80	TRUE
Michael Curtiz	A skorpió I.	NA	NA	NA	0	FALSE
Michael Curtiz	A víg özvegy	NA	6.4	7	70	FALSE
Michael Curtiz	Az ördög	NA	5.9	17	0	FALSE
Michael Curtiz	Júdás	NA	NA	NA	0	FALSE
Michael Curtiz	Lu, a kokott	NA	NA	NA	0	FALSE
Michael Curtiz	Lulu	NA	6.6	9	0	FALSE
Michael Curtiz	Varázskeringö	NA	NA	NA	0	FALSE
Michael Curtiz	A napraforgós hölgy	6 December 1918Hungary	7.5	6	0	FALSE
Michael Curtiz	99	2 September 1918Hungary	5.2	11	0	FALSE
Michael Curtiz	A béke útja	NA	NA	NA	0	FALSE
Michael Curtiz	A föld embere	NA	NA	NA	0	FALSE
Michael Curtiz	Árendás zsidó	NA	NA	NA	0	FALSE
Michael Curtiz	A senki fia	NA	NA	NA	0	FALSE
Michael Curtiz	A szentjóbi erdö titka	NA	6	5	0	FALSE
Michael Curtiz	Az ezredes	NA	7.3	29	0	FALSE
Michael Curtiz	Az utolsó hajnal	NA	6.6	20	0	FALSE
Michael Curtiz	Egy krajcár története	NA	NA	NA	0	FALSE
Michael Curtiz	Halálcsengö	NA	NA	NA	0	FALSE
Michael Curtiz	Tavasz a télben	NA	5.8	5	0	FALSE
Michael Curtiz	Zoárd mester	NA	NA	NA	0	FALSE
Michael Curtiz	A vörös Sámson	21 November 1917Hungary	6.2	5	0	FALSE
Michael Curtiz	Tatárjárás	10 October 1917Hungary	6.3	16	32	FALSE
Michael Curtiz	A kuruzsló	10 September 1917Hungary	NA	NA	0	FALSE
Michael Curtiz	A fekete szivárvány	NA	6.2	5	0	FALSE
Michael Curtiz	A karthausi	NA	6.2	5	0	FALSE
Michael Curtiz	A magyar föld ereje	NA	6.8	6	0	FALSE
Michael Curtiz	Az ezüst kecske	NA	6.4	5	0	FALSE
Michael Curtiz	Doktor úr	NA	NA	NA	0	FALSE
Michael Curtiz	Farkas	NA	7.2	13	0	FALSE
Michael Curtiz	Makkhetes	NA	6.3	6	0	FALSE
Michael Curtiz	Akit ketten szeretnek	NA	NA	NA	0	FALSE
Michael Curtiz	A tolonc	20 March 1915Hungary	6.5	26	0	FALSE
Michael Curtiz	A kölcsönkért csecsemök	NA	NA	NA	0	FALSE
Michael Curtiz	Az éjszaka rabja	NA	NA	NA	45	FALSE
Michael Curtiz	Bánk Bán	NA	6.3	9	0	FALSE
Michael Curtiz	A hercegnö pongyolája	6 May 1914Hungary	6.2	5	0	FALSE
Michael Curtiz	Az aranyásó	23 March 1914Hungary	6.9	7	0	FALSE
Michael Curtiz	Házasodik az uram	NA	5.9	8	0	FALSE
Michael Curtiz	Rablélek	December 1913Hungary	6.4	9	99	TRUE
Michael Curtiz	Az utolsó bohém	September 1913Hungary	6.2	16	0	FALSE
Michael Curtiz	Ma és holnap	14 October 1912Hungary	6.5	13	0	FALSE
John Huston	The Dead	17 December 1987	7.3	4738	83	TRUE
John Huston	Prizzi's Honor	14 June 1985	6.8	16531	130	TRUE
John Huston	Under the Volcano	13 June 1984	7.1	2962	112	TRUE
John Huston	Annie	18 June 1982	6.4	24486	127	TRUE
John Huston	Victory	30 July 1981	6.6	17636	116	TRUE
John Huston	Phobia	9 September 1980	3.5	269	94	TRUE
John Huston	Wise Blood	17 February 1980	7.2	2919	106	TRUE
John Huston	Love and Bullets	March 1979UK	5.7	911	103	TRUE
John Huston	Independence	4 July 1976	6.7	46	30	FALSE
John Huston	The Man Who Would Be King	17 December 1975	7.9	32192	129	TRUE
John Huston	The MacKintosh Man	25 July 1973	6.4	2678	98	TRUE
John Huston	The Life and Times of Judge Roy Bean	18 December 1972	7	4562	120	TRUE
John Huston	Fat City	26 July 1972	7.5	4210	100	TRUE
John Huston	The Last Run	24 September 1971Japan	6.3	756	95	TRUE
John Huston	The Kremlin Letter	1 February 1970	6.5	1128	120	TRUE
John Huston	A Walk with Love and Death	5 October 1969	6.2	401	90	TRUE
John Huston	Sinful Davey	7 May 1969	6	262	95	TRUE
John Huston	Reflections in a Golden Eye	13 October 1967	6.9	3751	108	TRUE
John Huston	Casino Royale	28 April 1967	5.2	19811	131	TRUE
John Huston	The Bible: In the Beginning...	28 September 1966	6.1	2708	174	TRUE
John Huston	The Night of the Iguana	6 August 1964	7.8	7547	125	TRUE
John Huston	The List of Adrian Messenger	29 May 1963	7	2982	98	TRUE
John Huston	Freud	12 December 1962	7.2	1419	140	TRUE
John Huston	The Misfits	1 February 1961	7.4	11360	124	TRUE
John Huston	The Unforgiven	6 April 1960	6.8	4665	125	TRUE
John Huston	The Roots of Heaven	15 October 1958	6.6	528	121	TRUE
John Huston	The Barbarian and the Geisha	30 September 1958	5.5	1129	105	TRUE
John Huston	A Farewell to Arms	14 December 1957	5.9	1610	152	TRUE
John Huston	Heaven Knows, Mr. Allison	13 March 1957	7.4	5367	108	TRUE
John Huston	Moby Dick	27 June 1956	7.4	11852	116	TRUE
John Huston	Beat the Devil	17 December 1953Italy	6.6	5352	89	TRUE
John Huston	Moulin Rouge	23 December 1952	7.2	3395	119	TRUE
John Huston	The African Queen	20 February 1952	8	52690	105	TRUE
John Huston	The Red Badge of Courage	16 March 1951	7.3	2759	69	FALSE
John Huston	The Asphalt Jungle	23 May 1950	7.9	15418	112	TRUE
John Huston	We Were Strangers	27 April 1949	6.7	641	106	TRUE
John Huston	Key Largo	31 July 1948	7.9	24861	100	TRUE
John Huston	On Our Merry Way	June 1948	6	410	107	TRUE
John Huston	The Treasure of the Sierra Madre	24 January 1948	8.4	65045	126	TRUE
John Huston	Let There Be Light	16 December 1980	7.7	541	58	FALSE
John Huston	San Pietro	3 May 1945	7.1	878	32	FALSE
John Huston	Tunisian Victory	1 April 1944	6.9	119	75	FALSE
John Huston	Report from the Aleutians	30 July 1943	6.6	115	47	FALSE
John Huston	Across the Pacific	5 September 1942	6.9	2686	97	TRUE
John Huston	Winning Your Wings	28 May 1942	6.4	183	18	FALSE
John Huston	In This Our Life	16 May 1942	7.5	2426	97	TRUE
John Huston	The Maltese Falcon	18 October 1941	8.2	93657	100	TRUE
Francis Ford Coppola	Twixt	11 April 2012Belgium	4.9	7122	88	TRUE
Francis Ford Coppola	Tetro	26 June 2009Spain	6.9	9744	127	TRUE
Francis Ford Coppola	Youth Without Youth	26 October 2007Italy	6.3	10544	124	TRUE
Francis Ford Coppola	Supernova	14 January 2000	4.7	13020	90	TRUE
Francis Ford Coppola	The Rainmaker	21 November 1997	7.1	39268	135	TRUE
Francis Ford Coppola	Jack	9 August 1996	5.7	41232	113	TRUE
Francis Ford Coppola	Making 'Bram Stoker's Dracula'	NA	7.2	111	0	FALSE
Francis Ford Coppola	The Godfather Trilogy: 1901-1980	NA	9.1	11722	583	TRUE
Francis Ford Coppola	Dracula	13 November 1992	7.5	121929	128	TRUE
Francis Ford Coppola	The Godfather: Part III	25 December 1990	7.6	206958	162	TRUE
Francis Ford Coppola	New York Stories	10 March 1989	6.4	12001	124	TRUE
Francis Ford Coppola	Tucker: The Man and His Dream	12 August 1988	6.9	10679	110	TRUE
Francis Ford Coppola	Gardens of Stone	8 May 1987	6.4	3640	111	TRUE
Francis Ford Coppola	Faerie Tale Theatre	NA	8.5	1146	50	FALSE
Francis Ford Coppola	Peggy Sue Got Married	10 October 1986	6.3	24377	103	TRUE
Francis Ford Coppola	Captain EO	12 September 1986	6.4	2729	17	FALSE
Francis Ford Coppola	The Cotton Club	14 December 1984	6.5	11224	127	TRUE
Francis Ford Coppola	Rumble Fish	21 October 1983	7.3	21235	94	TRUE
Francis Ford Coppola	The Outsiders	25 March 1983	7.2	49586	91	TRUE
Francis Ford Coppola	One from the Heart	6 August 1982Sweden	6.5	3362	107	TRUE
Francis Ford Coppola	Apocalypse Now	15 August 1979	8.5	367524	153	TRUE
Francis Ford Coppola	Apocalypse Now: The Workprint	1978	7.7	90	307	TRUE
Francis Ford Coppola	The Godfather: A Novel for Television	NA	9.1	2191	434	TRUE
Francis Ford Coppola	The Godfather: Part II	20 December 1974	9.1	615702	200	TRUE
Francis Ford Coppola	The Conversation	June 1974France	7.9	64393	113	TRUE
Francis Ford Coppola	The Godfather	24 March 1972	9.2	923609	175	TRUE
Francis Ford Coppola	The Rain People	27 August 1969	7	1784	101	TRUE
Francis Ford Coppola	Finian's Rainbow	9 October 1968	6.2	2205	141	TRUE
Francis Ford Coppola	You're a Big Boy Now	31 July 1967Denmark	6.4	983	96	TRUE
Francis Ford Coppola	Dementia 13	18 November 1966Denmark	5.7	4545	75	FALSE
Francis Ford Coppola	The Terror	16 May 1964Japan	5	4685	81	TRUE
Francis Ford Coppola	Tonight for Sure	24 February 1963Japan	4.1	92	69	FALSE
Francis Ford Coppola	The Bellboy and the Playgirls	12 February 1962	4.2	74	94	TRUE
Francis Ford Coppola	Battle Beyond the Sun	1962	4.5	395	77	FALSE
Mike Nichols	Charlie Wilson's War	21 December 2007	7.1	80368	102	TRUE
Mike Nichols	Closer	10 December 2004	7.3	151937	104	TRUE
Mike Nichols	Angels in America	NA	8.3	20197	352	TRUE
Mike Nichols	Wit	24 March 2001	8.2	6736	99	TRUE
Mike Nichols	What Planet Are You From?	3 March 2000	5.6	7523	105	TRUE
Mike Nichols	Primary Colors	20 March 1998	6.7	22403	143	TRUE
Mike Nichols	The Birdcage	8 March 1996	6.9	54968	117	TRUE
Mike Nichols	Wolf	17 June 1994	6.2	38913	125	TRUE
Mike Nichols	Regarding Henry	10 July 1991	6.7	20258	108	TRUE
Mike Nichols	Postcards from the Edge	14 September 1990	6.6	9705	101	TRUE
Mike Nichols	Working Girl	21 December 1988	6.7	35560	113	TRUE
Mike Nichols	Biloxi Blues	25 March 1988	6.6	11175	106	TRUE
Mike Nichols	Heartburn	25 July 1986	6	5741	108	TRUE
Mike Nichols	Silkwood	27 January 1984	7.2	11958	131	TRUE
Mike Nichols	Gilda Live	28 March 1980	6.9	345	96	TRUE
Mike Nichols	The Fortune	16 October 1975Argentina	5.8	1458	88	TRUE
Mike Nichols	The Day of the Dolphin	29 March 1974Denmark	6	1865	104	TRUE
Mike Nichols	Carnal Knowledge	21 October 1971Argentina	7	7442	98	TRUE
Mike Nichols	Catch-22	24 June 1970	7.2	15677	122	TRUE
Mike Nichols	Teach Me!	NA	6.2	9	20	FALSE
Mike Nichols	The Graduate	22 December 1967	8.1	178577	106	TRUE
Mike Nichols	Who's Afraid of Virginia Woolf?	22 June 1966	8.1	45743	131	TRUE
Joel Coen	Hail, Caesar!	5 February 2016	NA	NA	0	FALSE
Joel Coen	Inside Llewyn Davis	10 January 2014	7.5	64838	104	TRUE
Joel Coen	True Grit	22 December 2010	7.7	202948	110	TRUE
Joel Coen	A Serious Man	20 November 2009UK	7	86798	106	TRUE
Joel Coen	Burn After Reading	12 September 2008	7	213532	96	TRUE
Joel Coen	Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence	31 October 2007France	6.8	3110	100	TRUE
Joel Coen	No Country for Old Men	21 November 2007	8.1	484657	122	TRUE
Joel Coen	Paris, je t'aime	21 June 2006France	7.4	58212	120	TRUE
Joel Coen	The Ladykillers	26 March 2004	6.2	74243	104	TRUE
Joel Coen	Intolerable Cruelty	10 October 2003	6.3	67577	100	TRUE
Joel Coen	The Man Who Wasn't There	26 October 2001UK	7.6	76315	116	TRUE
Joel Coen	O Brother, Where Art Thou?	2 February 2001	7.8	191411	106	TRUE
Joel Coen	The Big Lebowski	6 March 1998	8.2	424988	117	TRUE
Joel Coen	Fargo	5 April 1996	8.2	353485	98	TRUE
Joel Coen	The Hudsucker Proxy	11 March 1994	7.3	59012	111	TRUE
Joel Coen	Barton Fink	21 August 1991	7.7	75854	116	TRUE
Joel Coen	Miller's Crossing	5 October 1990	7.9	91522	115	TRUE
Joel Coen	Raising Arizona	17 April 1987	7.4	86761	94	TRUE
Joel Coen	Blood Simple.	18 January 1985	7.7	58929	99	TRUE
Bob Fosse	Star 80	10 November 1983	6.6	3877	103	TRUE
Bob Fosse	All That Jazz	20 December 1979	7.8	16443	123	TRUE
Bob Fosse	Dancin' Curtain Call: Bob Fosse	1978	NA	NA	0	FALSE
Bob Fosse	Lenny	10 November 1974	7.7	9778	111	TRUE
Bob Fosse	Liza with a Z	NA	8.4	406	55	FALSE
Bob Fosse	Cabaret	13 February 1972	7.9	31959	124	TRUE
Bob Fosse	Sweet Charity	19 June 1969Mexico	7	2889	149	TRUE
Bob Fosse	Startime	NA	5.8	98	60	FALSE
Roman Polanski	La Vénus à la fourrure	8 November 2013Poland	7.2	6816	96	TRUE
Roman Polanski	A Therapy	May 2012France	6.4	503	4	FALSE
Roman Polanski	Carnage	18 November 2011Spain	7.2	82185	80	TRUE
Roman Polanski	The Ghost Writer	19 March 2010	7.2	119035	128	TRUE
Roman Polanski	GREED, a New Fragrance by Francesco Vezzoli	2009	5.5	169	1	FALSE
Roman Polanski	Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence	31 October 2007France	6.8	3110	100	TRUE
Roman Polanski	Oliver Twist	30 September 2005	6.9	22532	130	TRUE
Roman Polanski	The Pianist	28 March 2003	8.5	378770	150	TRUE
Roman Polanski	The Ninth Gate	10 March 2000	6.7	122112	133	TRUE
Roman Polanski	Death and the Maiden	29 March 1995France	7.3	15400	103	TRUE
Roman Polanski	The King of Ads	NA	6.5	32	0	FALSE
Roman Polanski	Bitter Moon	18 March 1994	7.1	21828	139	TRUE
Roman Polanski	Frantic	26 February 1988	6.9	33353	120	TRUE
Roman Polanski	Pirates	18 July 1986	6.1	5462	121	TRUE
Roman Polanski	Tess	12 December 1980	7.3	9332	186	TRUE
Roman Polanski	The Tenant	11 June 1976	7.8	23251	126	TRUE
Roman Polanski	Chinatown	20 June 1974	8.3	175918	130	TRUE
Roman Polanski	Che?	3 October 1973	5.9	2140	112	TRUE
Roman Polanski	Weekend of a Champion	15 September 1972West Germany	7.5	173	80	TRUE
Roman Polanski	Macbeth	13 October 1971	7.5	7923	140	TRUE
Roman Polanski	Rosemary's Baby	12 June 1968	8	120893	136	TRUE
Roman Polanski	The Fearless Vampire Killers	June 1967UK	7.3	20232	91	TRUE
Roman Polanski	Cul-De-Sac	7 November 1966	7.2	7392	113	TRUE
Roman Polanski	Repulsion	3 October 1965	7.8	29234	105	TRUE
Roman Polanski	Les plus belles escroqueries du monde	12 September 1967	5.7	218	108	TRUE
Roman Polanski	Knife in the Water	28 October 1963	7.6	12876	94	TRUE
Roman Polanski	Mammals	1962France	5.8	806	10	FALSE
Roman Polanski	Le gros et le maigre	December 1961France	6.4	837	15	FALSE
Roman Polanski	The Lamp	November 1988Italy	6.6	841	8	FALSE
Roman Polanski	When Angels Fall	1959UK	7	839	21	FALSE
Roman Polanski	Two Men and a Wardrobe	17 March 1961Finland	6.9	1691	15	FALSE
Roman Polanski	Murder	November 1988Italy	5.5	848	2	FALSE
Roman Polanski	Teeth Smile	November 1988Italy	5.8	814	2	FALSE
Roman Polanski	Break Up the Dance	1957Poland	5.5	735	8	FALSE
Roman Polanski	Rower	22 November 2008Italy	6.3	81	0	FALSE
Sydney Pollack	American Masters	NA	7.9	338	90	TRUE
Sydney Pollack	The Interpreter	22 April 2005	6.4	79962	128	TRUE
Sydney Pollack	Random Hearts	8 October 1999	5	15854	133	TRUE
Sydney Pollack	Sabrina	15 December 1995	6.2	26362	127	TRUE
Sydney Pollack	The Firm	30 June 1993	6.8	75573	154	TRUE
Sydney Pollack	Havana	12 December 1990	6	4983	144	TRUE
Sydney Pollack	Out of Africa	20 December 1985	7.2	42571	161	TRUE
Sydney Pollack	Tootsie	17 December 1982	7.4	68012	116	TRUE
Sydney Pollack	Absence of Malice	18 December 1981	6.9	8103	116	TRUE
Sydney Pollack	The Electric Horseman	21 December 1979	6.2	4870	121	TRUE
Sydney Pollack	Bobby Deerfield	3 November 1977Netherlands	5.9	2516	124	TRUE
Sydney Pollack	Three Days of the Condor	24 September 1975	7.5	29487	117	TRUE
Sydney Pollack	The Yakuza	March 1975	7.3	4360	112	TRUE
Sydney Pollack	The Way We Were	19 October 1973	7.1	13975	118	TRUE
Sydney Pollack	Jeremiah Johnson	10 September 1972Sweden	7.6	18356	108	TRUE
Sydney Pollack	They Shoot Horses, Don't They?	13 August 1970Argentina	7.9	10870	129	TRUE
Sydney Pollack	Castle Keep	October 1969Austria	6.2	1634	105	TRUE
Sydney Pollack	The Swimmer	15 May 1968	7.7	5091	95	TRUE
Sydney Pollack	The Scalphunters	2 April 1968	6.9	1975	102	TRUE
Sydney Pollack	This Property Is Condemned	7 October 1966West Germany	7.1	2963	110	TRUE
Sydney Pollack	The Slender Thread	28 March 1966Sweden	7.1	990	98	TRUE
Sydney Pollack	Bob Hope Presents the Chrysler Theatre	NA	7.9	95	60	FALSE
Sydney Pollack	Kraft Suspense Theatre	NA	8	143	60	FALSE
Sydney Pollack	Dr. Kildare	NA	7.1	368	60	FALSE
Sydney Pollack	Slattery's People	NA	8.7	55	60	FALSE
Sydney Pollack	The Fugitive	NA	8.1	1717	51	FALSE
Sydney Pollack	Arrest and Trial	NA	8.1	71	90	TRUE
Sydney Pollack	Breaking Point	NA	7.3	35	60	FALSE
Sydney Pollack	Ben Casey	NA	7.3	267	60	FALSE
Sydney Pollack	The Alfred Hitchcock Hour	NA	8.7	1719	50	FALSE
Sydney Pollack	Wagon Train	NA	7.9	812	75	FALSE
Sydney Pollack	The Defenders	NA	8	216	60	FALSE
Sydney Pollack	Frontier Circus	NA	7.7	31	60	FALSE
Sydney Pollack	The Tall Man	NA	8	63	30	FALSE
Sydney Pollack	Target: The Corruptors	NA	7.7	32	60	FALSE
Sydney Pollack	Cain's Hundred	NA	8.3	45	60	FALSE
Sydney Pollack	Shotgun Slade	NA	7.5	48	30	FALSE
Carol Reed	The Public Eye	21 July 1972West Germany	6.8	378	95	TRUE
Carol Reed	Flap	November 1970	6.6	256	106	TRUE
Carol Reed	Oliver!	27 September 1968UK	7.5	20905	153	TRUE
Carol Reed	The Agony and the Ecstasy	7 October 1965	7.2	4021	138	TRUE
Carol Reed	The Running Man	October 1963	6.6	536	103	TRUE
Carol Reed	Mutiny on the Bounty	8 November 1962	7.2	10266	178	TRUE
Carol Reed	Our Man in Havana	19 February 1960West Germany	7.3	2971	111	TRUE
Carol Reed	The Key	1 September 1958Italy	6.7	788	134	TRUE
Carol Reed	Trapeze	30 May 1956	6.8	2659	105	TRUE
Carol Reed	A Kid for Two Farthings	15 August 1955UK	6.8	550	96	TRUE
Carol Reed	The Man Between	2 November 1953UK	7.2	861	100	TRUE
Carol Reed	Outcast of the Islands	11 July 1952	7.3	457	93	TRUE
Carol Reed	The Third Man	31 August 1949UK	8.4	93691	93	TRUE
Carol Reed	The Fallen Idol	25 October 1948UK	7.9	4505	95	TRUE
Carol Reed	Odd Man Out	23 April 1947	7.8	4965	116	TRUE
Carol Reed	The True Glory	4 October 1945	7.3	238	87	TRUE
Carol Reed	The Way Ahead	3 June 1945	7.1	1048	91	TRUE
Carol Reed	The New Lot	1943UK	7.1	35	43	FALSE
Carol Reed	The Young Mr. Pitt	21 September 1942UK	6.6	122	118	TRUE
Carol Reed	A Letter from Home	1 December 1941	7.4	22	17	FALSE
Carol Reed	The Remarkable Mr. Kipps	28 June 1941UK	6.5	238	82	TRUE
Carol Reed	Night Train to Munich	29 December 1940	7.3	2381	90	TRUE
Carol Reed	Girl in the News	31 January 1941	6.7	106	78	FALSE
Carol Reed	The Stars Look Down	16 September 1940Sweden	7.3	607	110	TRUE
Carol Reed	A Girl Must Live	13 January 1941Sweden	6.4	56	92	TRUE
Carol Reed	Climbing High	1 December 1938	6.6	95	78	FALSE
Carol Reed	Penny Paradise	24 September 1938UK	6.2	36	72	FALSE
Carol Reed	Three on a Weekend	1 June 1938	6.7	211	86	TRUE
Carol Reed	Who's Your Lady Friend?	July 1937UK	NA	NA	73	FALSE
Carol Reed	Talk of the Devil	14 May 1937	7.1	11	76	FALSE
Carol Reed	Laburnum Grove	1 December 1941	7.2	23	65	FALSE
Carol Reed	Midshipman Easy	November 1935UK	6.7	49	70	FALSE
Carol Reed	It Happened in Paris	July 1935UK	5.6	25	68	FALSE
John Schlesinger	The Next Best Thing	3 March 2000	4.6	8691	108	TRUE
John Schlesinger	The Tale of Sweeney Todd	19 April 1998	6.4	570	92	TRUE
John Schlesinger	Eye for an Eye	12 January 1996	6.1	8345	101	TRUE
John Schlesinger	Cold Comfort Farm	10 May 1996	7.3	5299	95	TRUE
John Schlesinger	The Innocent	1 September 1995	5.7	1147	119	TRUE
John Schlesinger	Screen One	NA	6.3	47	0	FALSE
John Schlesinger	Pacific Heights	28 September 1990	6.3	12752	102	TRUE
John Schlesinger	Madame Sousatzka	14 October 1988	6.6	993	122	TRUE
John Schlesinger	The Believers	10 June 1987	6	3799	114	TRUE
John Schlesinger	The Falcon and the Snowman	25 January 1985	6.8	7328	131	TRUE
John Schlesinger	Separate Tables	NA	7.6	126	112	TRUE
John Schlesinger	An Englishman Abroad	2 September 1984	7.8	310	60	FALSE
John Schlesinger	Honky Tonk Freeway	6 December 1981Ireland	5	657	107	TRUE
John Schlesinger	Yanks	September 1979UK	6.4	2281	138	TRUE
John Schlesinger	Marathon Man	8 October 1976	7.5	38198	125	TRUE
John Schlesinger	The Day of the Locust	22 August 1975France	7.2	3550	144	TRUE
John Schlesinger	Visions of Eight	20 August 1973Sweden	7	149	110	TRUE
John Schlesinger	Sunday Bloody Sunday	8 September 1971	7.1	3194	110	TRUE
John Schlesinger	Midnight Cowboy	16 June 1969Brazil	8	66129	113	TRUE
John Schlesinger	Far from the Madding Crowd	18 October 1967	7.4	2869	168	TRUE
John Schlesinger	The Wednesday Play	NA	7.3	54	75	FALSE
John Schlesinger	Darling	3 August 1965	7.2	3433	128	TRUE
John Schlesinger	Billy Liar	16 December 1963	7.4	3577	98	TRUE
John Schlesinger	A Kind of Loving	1 October 1962	7.4	813	112	TRUE
John Schlesinger	Terminus	NA	6.9	157	33	FALSE
John Schlesinger	Monitor	NA	8.7	58	0	FALSE
John Schlesinger	Winston Churchill: The Valiant Years	NA	8.8	37	30	FALSE
John Schlesinger	Sunday in the Park	1956UK	7.4	5	15	FALSE
Warren Beatty	Untitled Warren Beatty Project	21 May 2015	NA	NA	0	FALSE
Warren Beatty	Dick Tracy Special	2009	6.3	32	0	FALSE
Warren Beatty	Bulworth	22 May 1998	6.8	20401	108	TRUE
Warren Beatty	Dick Tracy	15 June 1990	6.1	42848	105	TRUE
Warren Beatty	Reds	25 December 1981	7.5	14451	195	TRUE
